days,CategoryName,total_sales
2020-02-06,Dairy Products,45723.0
2020-02-06,Grains/Cereals,24132.0
2020-02-06,Meat/Poultry,34586.0
2020-02-06,Produce,17141.0
2020-02-06,Seafood,42160.0
2020-02-07,Beverages,17603.0
2020-02-07,Condiments,22987.0
2020-02-07,Confections,25903.0
2020-02-07,Dairy Products,15924.0
2020-02-07,Grains/Cereals,8757.0
2020-02-07,Meat/Poultry,31134.0
2020-02-07,Produce,17568.0
2020-02-07,Seafood,22925.0
2020-02-08,Beverages,58971.0
2020-02-08,Condiments,49185.0
2020-02-08,Confections,51461.0
2020-02-08,Dairy Products,46354.0
2020-02-08,Grains/Cereals,20570.0
2020-02-08,Meat/Poultry,62327.0
2020-02-08,Produce,29345.0
2020-02-08,Seafood,38128.0
2020-02-09,Beverages,48963.0
2020-02-09,Condiments,30410.0
2020-02-09,Confections,34287.0
2020-02-09,Dairy Products,28448.0
2020-02-09,Grains/Cereals,12683.0
2020-02-09,Meat/Poultry,31340.0
2020-02-09,Produce,16654.0
2020-02-09,Seafood,25192.0
2020-02-10,Beverages,49627.0
2020-02-10,Condiments,38844.0
2020-02-10,Confections,46476.0
2020-02-10,Dairy Products,33975.0
2020-02-10,Grains/Cereals,18585.0
2020-02-10,Meat/Poultry,52479.0
2020-02-10,Produce,24758.0
2020-02-10,Seafood,37632.0
2020-02-11,Beverages,74063.0
2020-02-11,Condiments,50163.0
2020-02-11,Confections,55367.0
2020-02-11,Dairy Products,51561.0
2020-02-11,Grains/Cereals,22771.0
2020-02-11,Meat/Poultry,53649.0
2020-02-11,Produce,18301.0
2020-02-11,Seafood,38063.0
2020-02-12,Beverages,35203.0
2020-02-12,Condiments,20642.0
2020-02-12,Confections,26441.0
2020-02-12,Dairy Products,15233.0
2020-02-12,Grains/Cereals,5398.0
2020-02-12,Meat/Poultry,18215.0
2020-02-12,Produce,11999.0
2020-02-12,Seafood,17952.0
2020-02-13,Beverages,41128.0
2020-02-13,Condiments,22089.0
2020-02-13,Confections,29749.0
2020-02-13,Dairy Products,31293.0
2020-02-13,Grains/Cereals,14980.0
2020-02-13,Meat/Poultry,33759.0
2020-02-13,Produce,19511.0
2020-02-13,Seafood,23369.0
2020-02-14,Beverages,44718.0
2020-02-14,Condiments,30568.0
2020-02-14,Confections,40884.0
2020-02-14,Dairy Products,44813.0
2020-02-14,Grains/Cereals,17556.0
2020-02-14,Meat/Poultry,43569.0
2020-02-14,Produce,21284.0
2020-02-14,Seafood,30793.0
2020-02-15,Beverages,57029.0
2020-02-15,Condiments,24210.0
2020-02-15,Confections,33803.0
2020-02-15,Dairy Products,26476.0
2020-02-15,Grains/Cereals,13025.0
2020-02-15,Meat/Poultry,30092.0
2020-02-15,Produce,16271.0
2020-02-15,Seafood,17996.0
2020-02-16,Beverages,28709.0
2020-02-16,Condiments,28865.0
2020-02-16,Confections,42271.0
2020-02-16,Dairy Products,30011.0
2020-02-16,Grains/Cereals,13206.0
2020-02-16,Meat/Poultry,44704.0
2020-02-16,Produce,15258.0
2020-02-16,Seafood,29837.0
2020-02-17,Beverages,43222.0
2020-02-17,Condiments,40767.0
2020-02-17,Confections,47937.0
2020-02-17,Dairy Products,34495.0
2020-02-17,Grains/Cereals,17997.0
2020-02-17,Meat/Poultry,42516.0
2020-02-17,Produce,18178.0
2020-02-17,Seafood,38476.0
2020-02-18,Beverages,111230.0
2020-02-18,Condiments,61209.0
2020-02-18,Confections,76344.0
2020-02-18,Dairy Products,60619.0
2020-02-18,Grains/Cereals,38209.0
2020-02-18,Meat/Poultry,83625.0
2020-02-18,Produce,33595.0
2020-02-18,Seafood,63269.0
2020-02-19,Beverages,80886.0
2020-02-19,Condiments,48815.0
2020-02-19,Confections,57236.0
2020-02-19,Dairy Products,57710.0
2020-02-19,Grains/Cereals,23609.0
2020-02-19,Meat/Poultry,60676.0
2020-02-19,Produce,34577.0
2020-02-19,Seafood,49839.0
2020-02-20,Beverages,87499.0
2020-02-20,Condiments,42277.0
2020-02-20,Confections,48357.0
2020-02-20,Dairy Products,40760.0
2020-02-20,Grains/Cereals,15742.0
2020-02-20,Meat/Poultry,60760.0
2020-02-20,Produce,25423.0
2020-02-20,Seafood,38201.0
2020-02-21,Beverages,83983.0
2020-02-21,Condiments,38124.0
2020-02-21,Confections,35370.0
2020-02-21,Dairy Products,39622.0
2020-02-21,Grains/Cereals,20708.0
2020-02-21,Meat/Poultry,60931.0
2020-02-21,Produce,23857.0
2020-02-21,Seafood,43807.0
2020-02-22,Beverages,93850.0
2020-02-22,Condiments,46150.0
2020-02-22,Confections,68088.0
2020-02-22,Dairy Products,55057.0
2020-02-22,Grains/Cereals,26523.0
2020-02-22,Meat/Poultry,52638.0
2020-02-22,Produce,34284.0
2020-02-22,Seafood,35721.0
2020-02-23,Beverages,145434.0
2020-02-23,Condiments,80152.0
2020-02-23,Confections,95019.0
2020-02-23,Dairy Products,66136.0
2020-02-23,Grains/Cereals,33211.0
2020-02-23,Meat/Poultry,107252.0
2020-02-23,Produce,48612.0
2020-02-23,Seafood,58524.0
2020-02-24,Beverages,74003.0
2020-02-24,Condiments,40171.0
2020-02-24,Confections,50067.0
2020-02-24,Dairy Products,45701.0
2020-02-24,Grains/Cereals,19620.0
2020-02-24,Meat/Poultry,37260.0
2020-02-24,Produce,26976.0
2020-02-24,Seafood,41306.0
2020-02-25,Beverages,64816.0
2020-02-25,Condiments,31909.0
2020-02-25,Confections,41156.0
2020-02-25,Dairy Products,33422.0
2020-02-25,Grains/Cereals,15421.0
2020-02-25,Meat/Poultry,42269.0
2020-02-25,Produce,18691.0
2020-02-25,Seafood,24597.0
2020-02-26,Beverages,17387.0
2020-02-26,Condiments,18610.0
2020-02-26,Confections,17224.0
2020-02-26,Dairy Products,22934.0
2020-02-26,Grains/Cereals,9002.0
2020-02-26,Meat/Poultry,32293.0
2020-02-26,Produce,10323.0
2020-02-26,Seafood,17896.0
2020-02-27,Beverages,123250.0
2020-02-27,Condiments,53720.0
2020-02-27,Confections,63983.0
2020-02-27,Dairy Products,61831.0
2020-02-27,Grains/Cereals,37886.0
2020-02-27,Meat/Poultry,74559.0
2020-02-27,Produce,35289.0
2020-02-27,Seafood,59863.0
2020-02-28,Beverages,42690.0
2020-02-28,Condiments,28705.0
2020-02-28,Confections,35978.0
2020-02-28,Dairy Products,30295.0
2020-02-28,Grains/Cereals,15214.0
2020-02-28,Meat/Poultry,31712.0
2020-02-28,Produce,12204.0
2020-02-28,Seafood,23214.0
2020-02-29,Beverages,247221.0
2020-02-29,Condiments,128328.0
2020-02-29,Confections,139553.0
2020-02-29,Dairy Products,109741.0
2020-02-29,Grains/Cereals,55295.0
2020-02-29,Meat/Poultry,155460.0
2020-02-29,Produce,64067.0
2020-02-29,Seafood,106653.0
2020-03-01,Beverages,55289.0
2020-03-01,Condiments,47134.0
2020-03-01,Confections,63853.0
2020-03-01,Dairy Products,42567.0
2020-03-01,Grains/Cereals,23417.0
2020-03-01,Meat/Poultry,42344.0
2020-03-01,Produce,24453.0
2020-03-01,Seafood,43115.0
2020-03-02,Beverages,34570.0
2020-03-02,Condiments,26919.0
2020-03-02,Confections,27318.0
2020-03-02,Dairy Products,30726.0
2020-03-02,Grains/Cereals,13358.0
2020-03-02,Meat/Poultry,37635.0
2020-03-02,Produce,13636.0
2020-03-02,Seafood,28362.0
2020-03-03,Beverages,86173.0
2020-03-03,Condiments,44806.0
2020-03-03,Confections,58912.0
2020-03-03,Dairy Products,53590.0
2020-03-03,Grains/Cereals,20378.0
2020-03-03,Meat/Poultry,59411.0
2020-03-03,Produce,26791.0
2020-03-03,Seafood,42910.0
2020-03-04,Beverages,87499.0
2020-03-04,Condiments,47834.0
2020-03-04,Confections,61207.0
2020-03-04,Dairy Products,44417.0
2020-03-04,Grains/Cereals,28374.0
2020-03-04,Meat/Poultry,57058.0
2020-03-04,Produce,28494.0
2020-03-04,Seafood,32046.0
2020-03-05,Beverages,56791.0
2020-03-05,Condiments,41300.0
2020-03-05,Confections,43865.0
2020-03-05,Dairy Products,46316.0
2020-03-05,Grains/Cereals,16158.0
2020-03-05,Meat/Poultry,53345.0
2020-03-05,Produce,28582.0
2020-03-05,Seafood,40576.0
2020-03-06,Beverages,59319.0
2020-03-06,Condiments,26267.0
2020-03-06,Confections,40058.0
2020-03-06,Dairy Products,37980.0
2020-03-06,Grains/Cereals,15595.0
2020-03-06,Meat/Poultry,34313.0
2020-03-06,Produce,21100.0
2020-03-06,Seafood,28260.0
2020-03-07,Beverages,82593.0
2020-03-07,Condiments,41723.0
2020-03-07,Confections,46915.0
2020-03-07,Dairy Products,35321.0
2020-03-07,Grains/Cereals,16786.0
2020-03-07,Meat/Poultry,38993.0
2020-03-07,Produce,28779.0
2020-03-07,Seafood,39654.0
2020-03-08,Beverages,42433.0
2020-03-08,Condiments,30190.0
2020-03-08,Confections,35694.0
2020-03-08,Dairy Products,26176.0
2020-03-08,Grains/Cereals,12568.0
2020-03-08,Meat/Poultry,39144.0
2020-03-08,Produce,14391.0
2020-03-08,Seafood,20834.0
2020-03-09,Beverages,99675.0
2020-03-09,Condiments,44213.0
2020-03-09,Confections,46383.0
2020-03-09,Dairy Products,56280.0
2020-03-09,Grains/Cereals,20767.0
2020-03-09,Meat/Poultry,55040.0
2020-03-09,Produce,31086.0
2020-03-09,Seafood,42467.0
2020-03-10,Beverages,78342.0
2020-03-10,Condiments,36683.0
2020-03-10,Confections,45540.0
2020-03-10,Dairy Products,43316.0
2020-03-10,Grains/Cereals,25158.0
2020-03-10,Meat/Poultry,42136.0
2020-03-10,Produce,22679.0
2020-03-10,Seafood,36083.0
2020-03-11,Beverages,100666.0
2020-03-11,Condiments,51837.0
2020-03-11,Confections,84475.0
2020-03-11,Dairy Products,60558.0
2020-03-11,Grains/Cereals,25386.0
2020-03-11,Meat/Poultry,63920.0
2020-03-11,Produce,30938.0
2020-03-11,Seafood,56923.0
2020-03-12,Beverages,82874.0
2020-03-12,Condiments,57282.0
2020-03-12,Confections,64772.0
2020-03-12,Dairy Products,71321.0
2020-03-12,Grains/Cereals,32626.0
2020-03-12,Meat/Poultry,76799.0
2020-03-12,Produce,40174.0
2020-03-12,Seafood,56752.0
2020-03-13,Beverages,40783.0
2020-03-13,Condiments,34040.0
2020-03-13,Confections,38674.0
2020-03-13,Dairy Products,35616.0
2020-03-13,Grains/Cereals,19669.0
2020-03-13,Meat/Poultry,47553.0
2020-03-13,Produce,24773.0
2020-03-13,Seafood,29189.0
2020-03-14,Beverages,57677.0
2020-03-14,Condiments,41492.0
2020-03-14,Confections,49284.0
2020-03-14,Dairy Products,52644.0
2020-03-14,Grains/Cereals,23206.0
2020-03-14,Meat/Poultry,53066.0
2020-03-14,Produce,30169.0
2020-03-14,Seafood,35431.0
2020-03-15,Beverages,71892.0
2020-03-15,Condiments,52389.0
2020-03-15,Confections,67477.0
2020-03-15,Dairy Products,48445.0
2020-03-15,Grains/Cereals,30277.0
2020-03-15,Meat/Poultry,64243.0
2020-03-15,Produce,34208.0
2020-03-15,Seafood,41356.0
2020-03-16,Beverages,52470.0
2020-03-16,Condiments,31784.0
2020-03-16,Confections,30850.0
2020-03-16,Dairy Products,23242.0
2020-03-16,Grains/Cereals,11877.0
2020-03-16,Meat/Poultry,30306.0
2020-03-16,Produce,16878.0
2020-03-16,Seafood,22488.0
2020-03-17,Beverages,59664.0
2020-03-17,Condiments,45486.0
2020-03-17,Confections,45178.0
2020-03-17,Dairy Products,42561.0
2020-03-17,Grains/Cereals,18683.0
2020-03-17,Meat/Poultry,55205.0
2020-03-17,Produce,29428.0
2020-03-17,Seafood,36932.0
2020-03-18,Beverages,36739.0
2020-03-18,Condiments,25395.0
2020-03-18,Confections,26380.0
2020-03-18,Dairy Products,29266.0
2020-03-18,Grains/Cereals,12246.0
2020-03-18,Meat/Poultry,28354.0
2020-03-18,Produce,13217.0
2020-03-18,Seafood,20701.0
2020-03-19,Beverages,47576.0
2020-03-19,Condiments,48639.0
2020-03-19,Confections,45099.0
2020-03-19,Dairy Products,42136.0
2020-03-19,Grains/Cereals,21016.0
2020-03-19,Meat/Poultry,64151.0
2020-03-19,Produce,24495.0
2020-03-19,Seafood,36406.0
2020-03-20,Beverages,116233.0
2020-03-20,Condiments,55480.0
2020-03-20,Confections,91919.0
2020-03-20,Dairy Products,66576.0
2020-03-20,Grains/Cereals,34307.0
2020-03-20,Meat/Poultry,90808.0
2020-03-20,Produce,34349.0
2020-03-20,Seafood,61971.0
2020-03-21,Beverages,76431.0
2020-03-21,Condiments,45462.0
2020-03-21,Confections,55851.0
2020-03-21,Dairy Products,46194.0
2020-03-21,Grains/Cereals,20691.0
2020-03-21,Meat/Poultry,64208.0
2020-03-21,Produce,31429.0
2020-03-21,Seafood,41340.0
2020-03-22,Beverages,108148.0
2020-03-22,Condiments,56325.0
2020-03-22,Confections,53300.0
2020-03-22,Dairy Products,55699.0
2020-03-22,Grains/Cereals,20004.0
2020-03-22,Meat/Poultry,53840.0
2020-03-22,Produce,34630.0
2020-03-22,Seafood,45792.0
2020-03-23,Beverages,65649.0
2020-03-23,Condiments,40566.0
2020-03-23,Confections,48487.0
2020-03-23,Dairy Products,46744.0
2020-03-23,Grains/Cereals,23459.0
2020-03-23,Meat/Poultry,45743.0
2020-03-23,Produce,24341.0
2020-03-23,Seafood,42320.0
2020-03-24,Beverages,65785.0
2020-03-24,Condiments,49752.0
2020-03-24,Confections,53064.0
2020-03-24,Dairy Products,46062.0
2020-03-24,Grains/Cereals,24678.0
2020-03-24,Meat/Poultry,68041.0
2020-03-24,Produce,27418.0
2020-03-24,Seafood,43597.0
2020-03-25,Beverages,101225.0
2020-03-25,Condiments,58648.0
2020-03-25,Confections,82804.0
2020-03-25,Dairy Products,70307.0
2020-03-25,Grains/Cereals,30913.0
2020-03-25,Meat/Poultry,63554.0
2020-03-25,Produce,27088.0
2020-03-25,Seafood,52087.0
2020-03-26,Beverages,95238.0
2020-03-26,Condiments,59347.0
2020-03-26,Confections,70079.0
2020-03-26,Dairy Products,73664.0
2020-03-26,Grains/Cereals,31565.0
2020-03-26,Meat/Poultry,76827.0
2020-03-26,Produce,25918.0
2020-03-26,Seafood,53965.0
2020-03-27,Beverages,76911.0
2020-03-27,Condiments,38221.0
2020-03-27,Confections,51567.0
2020-03-27,Dairy Products,37536.0
2020-03-27,Grains/Cereals,22295.0
2020-03-27,Meat/Poultry,57243.0
2020-03-27,Produce,24341.0
2020-03-27,Seafood,36444.0
2020-03-28,Beverages,92112.0
2020-03-28,Condiments,45005.0
2020-03-28,Confections,45862.0
2020-03-28,Dairy Products,39627.0
2020-03-28,Grains/Cereals,23223.0
2020-03-28,Meat/Poultry,53877.0
2020-03-28,Produce,28264.0
2020-03-28,Seafood,44700.0
2020-03-29,Beverages,98506.0
2020-03-29,Condiments,44998.0
2020-03-29,Confections,54323.0
2020-03-29,Dairy Products,48513.0
2020-03-29,Grains/Cereals,28275.0
2020-03-29,Meat/Poultry,59931.0
2020-03-29,Produce,35919.0
2020-03-29,Seafood,47920.0
2020-03-30,Beverages,118009.0
2020-03-30,Condiments,70817.0
2020-03-30,Confections,73387.0
2020-03-30,Dairy Products,69896.0
2020-03-30,Grains/Cereals,32628.0
2020-03-30,Meat/Poultry,69354.0
2020-03-30,Produce,35434.0
2020-03-30,Seafood,51557.0
2020-03-31,Beverages,14360.0
2020-03-31,Condiments,11133.0
2020-03-31,Confections,14047.0
2020-03-31,Dairy Products,15504.0
2020-03-31,Grains/Cereals,10260.0
2020-03-31,Meat/Poultry,13352.0
2020-03-31,Produce,9073.0
2020-03-31,Seafood,9139.0
2020-04-01,Beverages,59222.0
2020-04-01,Condiments,41582.0
2020-04-01,Confections,47308.0
2020-04-01,Dairy Products,48062.0
2020-04-01,Grains/Cereals,20109.0
2020-04-01,Meat/Poultry,39559.0
2020-04-01,Produce,27886.0
2020-04-01,Seafood,35042.0
2020-04-02,Beverages,76507.0
2020-04-02,Condiments,54788.0
2020-04-02,Confections,71546.0
2020-04-02,Dairy Products,58545.0
2020-04-02,Grains/Cereals,23824.0
2020-04-02,Meat/Poultry,67721.0
2020-04-02,Produce,42107.0
2020-04-02,Seafood,53035.0
2020-04-03,Beverages,93688.0
2020-04-03,Condiments,46703.0
2020-04-03,Confections,61317.0
2020-04-03,Dairy Products,57023.0
2020-04-03,Grains/Cereals,26538.0
2020-04-03,Meat/Poultry,53237.0
2020-04-03,Produce,30945.0
2020-04-03,Seafood,42280.0
2020-04-04,Beverages,66694.0
2020-04-04,Condiments,31881.0
2020-04-04,Confections,47711.0
2020-04-04,Dairy Products,37658.0
2020-04-04,Grains/Cereals,20491.0
2020-04-04,Meat/Poultry,45332.0
2020-04-04,Produce,22035.0
2020-04-04,Seafood,31951.0
2020-04-05,Beverages,66728.0
2020-04-05,Condiments,51663.0
2020-04-05,Confections,53059.0
2020-04-05,Dairy Products,49190.0
2020-04-05,Grains/Cereals,29310.0
2020-04-05,Meat/Poultry,57424.0
2020-04-05,Produce,31946.0
2020-04-05,Seafood,49326.0
2020-04-06,Beverages,66559.0
2020-04-06,Condiments,24429.0
2020-04-06,Confections,33169.0
2020-04-06,Dairy Products,32215.0
2020-04-06,Grains/Cereals,13443.0
2020-04-06,Meat/Poultry,24605.0
2020-04-06,Produce,16716.0
2020-04-06,Seafood,28381.0
2020-04-07,Beverages,103610.0
2020-04-07,Condiments,55277.0
2020-04-07,Confections,59992.0
2020-04-07,Dairy Products,45911.0
2020-04-07,Grains/Cereals,22467.0
2020-04-07,Meat/Poultry,57933.0
2020-04-07,Produce,23159.0
2020-04-07,Seafood,44231.0
2020-04-08,Beverages,57506.0
2020-04-08,Condiments,37349.0
2020-04-08,Confections,44879.0
2020-04-08,Dairy Products,51218.0
2020-04-08,Grains/Cereals,25044.0
2020-04-08,Meat/Poultry,52187.0
2020-04-08,Produce,21652.0
2020-04-08,Seafood,36371.0
2020-04-09,Beverages,59862.0
2020-04-09,Condiments,35311.0
2020-04-09,Confections,42531.0
2020-04-09,Dairy Products,30581.0
2020-04-09,Grains/Cereals,26138.0
2020-04-09,Meat/Poultry,37937.0
2020-04-09,Produce,14827.0
2020-04-09,Seafood,37680.0
2020-04-10,Beverages,61467.0
2020-04-10,Condiments,61247.0
2020-04-10,Confections,61345.0
2020-04-10,Dairy Products,64529.0
2020-04-10,Grains/Cereals,25258.0
2020-04-10,Meat/Poultry,67478.0
2020-04-10,Produce,34066.0
2020-04-10,Seafood,50010.0
2020-04-11,Beverages,88224.0
2020-04-11,Condiments,59667.0
2020-04-11,Confections,62764.0
2020-04-11,Dairy Products,54908.0
2020-04-11,Grains/Cereals,29072.0
2020-04-11,Meat/Poultry,55971.0
2020-04-11,Produce,27899.0
2020-04-11,Seafood,46116.0
2020-04-12,Beverages,85235.0
2020-04-12,Condiments,58111.0
2020-04-12,Confections,62097.0
2020-04-12,Dairy Products,61554.0
2020-04-12,Grains/Cereals,31815.0
2020-04-12,Meat/Poultry,62296.0
2020-04-12,Produce,31587.0
2020-04-12,Seafood,54998.0
2020-04-13,Beverages,57496.0
2020-04-13,Condiments,26312.0
2020-04-13,Confections,40596.0
2020-04-13,Dairy Products,33836.0
2020-04-13,Grains/Cereals,17966.0
2020-04-13,Meat/Poultry,31175.0
2020-04-13,Produce,20425.0
2020-04-13,Seafood,29549.0
2020-04-14,Beverages,76173.0
2020-04-14,Condiments,42319.0
2020-04-14,Confections,51033.0
2020-04-14,Dairy Products,50400.0
2020-04-14,Grains/Cereals,27254.0
2020-04-14,Meat/Poultry,59274.0
2020-04-14,Produce,34462.0
2020-04-14,Seafood,49968.0
2020-04-15,Beverages,76600.0
2020-04-15,Condiments,63967.0
2020-04-15,Confections,75255.0
2020-04-15,Dairy Products,66441.0
2020-04-15,Grains/Cereals,36875.0
2020-04-15,Meat/Poultry,67662.0
2020-04-15,Produce,42176.0
2020-04-15,Seafood,55227.0
2020-04-16,Beverages,107490.0
2020-04-16,Condiments,72801.0
2020-04-16,Confections,87775.0
2020-04-16,Dairy Products,88799.0
2020-04-16,Grains/Cereals,39060.0
2020-04-16,Meat/Poultry,94369.0
2020-04-16,Produce,36227.0
2020-04-16,Seafood,73496.0
2020-04-17,Beverages,122989.0
2020-04-17,Condiments,72266.0
2020-04-17,Confections,84665.0
2020-04-17,Dairy Products,80625.0
2020-04-17,Grains/Cereals,40519.0
2020-04-17,Meat/Poultry,91292.0
2020-04-17,Produce,50967.0
2020-04-17,Seafood,72870.0
2020-04-18,Beverages,82270.0
2020-04-18,Condiments,50504.0
2020-04-18,Confections,67739.0
2020-04-18,Dairy Products,48327.0
2020-04-18,Grains/Cereals,30192.0
2020-04-18,Meat/Poultry,57180.0
2020-04-18,Produce,29929.0
2020-04-18,Seafood,36706.0
2020-04-19,Beverages,112427.0
2020-04-19,Condiments,53043.0
2020-04-19,Confections,61746.0
2020-04-19,Dairy Products,61283.0
2020-04-19,Grains/Cereals,25362.0
2020-04-19,Meat/Poultry,71393.0
2020-04-19,Produce,31301.0
2020-04-19,Seafood,44446.0
2020-04-20,Beverages,78427.0
2020-04-20,Condiments,55696.0
2020-04-20,Confections,64410.0
2020-04-20,Dairy Products,53500.0
2020-04-20,Grains/Cereals,18826.0
2020-04-20,Meat/Poultry,55140.0
2020-04-20,Produce,25520.0
2020-04-20,Seafood,45348.0
2020-04-21,Beverages,63673.0
2020-04-21,Condiments,45876.0
2020-04-21,Confections,33368.0
2020-04-21,Dairy Products,47437.0
2020-04-21,Grains/Cereals,18408.0
2020-04-21,Meat/Poultry,48763.0
2020-04-21,Produce,26712.0
2020-04-21,Seafood,38617.0
2020-04-22,Beverages,87843.0
2020-04-22,Condiments,50524.0
2020-04-22,Confections,50358.0
2020-04-22,Dairy Products,55667.0
2020-04-22,Grains/Cereals,28556.0
2020-04-22,Meat/Poultry,58189.0
2020-04-22,Produce,31221.0
2020-04-22,Seafood,46713.0
2020-04-23,Beverages,87273.0
2020-04-23,Condiments,56270.0
2020-04-23,Confections,58610.0
2020-04-23,Dairy Products,53059.0
2020-04-23,Grains/Cereals,28732.0
2020-04-23,Meat/Poultry,71120.0
2020-04-23,Produce,22802.0
2020-04-23,Seafood,56331.0
2020-04-24,Beverages,70586.0
2020-04-24,Condiments,48757.0
2020-04-24,Confections,55480.0
2020-04-24,Dairy Products,43369.0
2020-04-24,Grains/Cereals,28670.0
2020-04-24,Meat/Poultry,50033.0
2020-04-24,Produce,27809.0
2020-04-24,Seafood,43046.0
2020-04-25,Beverages,82055.0
2020-04-25,Condiments,51387.0
2020-04-25,Confections,59561.0
2020-04-25,Dairy Products,44375.0
2020-04-25,Grains/Cereals,24553.0
2020-04-25,Meat/Poultry,50696.0
2020-04-25,Produce,36421.0
2020-04-25,Seafood,41118.0
2020-04-26,Beverages,86289.0
2020-04-26,Condiments,36434.0
2020-04-26,Confections,49881.0
2020-04-26,Dairy Products,33914.0
2020-04-26,Grains/Cereals,20068.0
2020-04-26,Meat/Poultry,40774.0
2020-04-26,Produce,32205.0
2020-04-26,Seafood,26195.0
2020-04-27,Beverages,100647.0
2020-04-27,Condiments,56079.0
2020-04-27,Confections,67582.0
2020-04-27,Dairy Products,51670.0
2020-04-27,Grains/Cereals,23810.0
2020-04-27,Meat/Poultry,72585.0
2020-04-27,Produce,35174.0
2020-04-27,Seafood,45509.0
2020-04-28,Beverages,66971.0
2020-04-28,Condiments,50633.0
2020-04-28,Confections,40743.0
2020-04-28,Dairy Products,43746.0
2020-04-28,Grains/Cereals,23372.0
2020-04-28,Meat/Poultry,41804.0
2020-04-28,Produce,27337.0
2020-04-28,Seafood,34908.0
2020-04-29,Beverages,43552.0
2020-04-29,Condiments,26836.0
2020-04-29,Confections,33127.0
2020-04-29,Dairy Products,23299.0
2020-04-29,Grains/Cereals,9106.0
2020-04-29,Meat/Poultry,19931.0
2020-04-29,Produce,16390.0
2020-04-29,Seafood,25945.0
2020-04-30,Beverages,105582.0
2020-04-30,Condiments,60452.0
2020-04-30,Confections,70023.0
2020-04-30,Dairy Products,60773.0
2020-04-30,Grains/Cereals,27603.0
2020-04-30,Meat/Poultry,59205.0
2020-04-30,Produce,32572.0
2020-04-30,Seafood,44343.0
2020-05-01,Beverages,141140.0
2020-05-01,Condiments,87224.0
2020-05-01,Confections,111230.0
2020-05-01,Dairy Products,82880.0
2020-05-01,Grains/Cereals,41319.0
2020-05-01,Meat/Poultry,88270.0
2020-05-01,Produce,56904.0
2020-05-01,Seafood,75655.0
2020-05-02,Beverages,51285.0
2020-05-02,Condiments,26695.0
2020-05-02,Confections,33649.0
2020-05-02,Dairy Products,38532.0
2020-05-02,Grains/Cereals,14638.0
2020-05-02,Meat/Poultry,36510.0
2020-05-02,Produce,16907.0
2020-05-02,Seafood,31228.0
2020-05-03,Beverages,67187.0
2020-05-03,Condiments,61523.0
2020-05-03,Confections,55559.0
2020-05-03,Dairy Products,59290.0
2020-05-03,Grains/Cereals,35612.0
