Id,CustomerId,EmployeeId,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,StatusId
16945,SAVEA,4,2021-06-22,2021-06-24,2021-06-23,1,203,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil,2
16946,QUEDE,2,2020-02-27,2020-03-06,2020-03-07,2,212,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Central America,05033,Mexico,3
16947,PICCO,6,2020-01-14,2020-02-01,2020-01-14,3,123,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA,2
16948,AROUT,5,2020-07-23,2020-08-05,2020-07-25,3,184,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA,1
16949,ALFKI,4,2020-05-15,2020-05-16,2020-05-16,1,207,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK,0
16950,EASTC,6,2021-01-22,2021-03-03,2021-02-04,2,426,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark,0
16951,CACTU,4,2019-09-28,2019-10-04,2019-10-08,1,97,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil,1
16952,RATTC,1,2019-07-12,2019-08-04,2019-07-15,1,344,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK,3
16953,COMMI,5,2019-03-24,2019-04-02,2019-03-30,3,198,Folies gourmandes,"184, chaussée de Tournai",Lille,Western Europe,59000,France,3
16954,ANATR,4,2018-08-24,2018-09-09,2018-09-09,1,55,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria,1
16955,DRACD,8,2020-04-23,2020-05-17,2020-05-13,3,469,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK,2
16956,BLAUS,6,2021-02-04,2021-02-14,2021-02-08,1,471,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA,1
16957,SANTG,7,2018-02-22,2018-02-28,2018-02-24,2,251,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France,1
16958,WELLI,3,2019-06-09,2019-07-25,2019-06-21,2,350,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy,1
16959,OCEAN,9,2018-11-29,2018-12-05,2018-12-09,3,464,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria,1
16960,THEBI,4,2021-04-09,2021-05-04,2021-05-01,1,280,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany,3
16961,GREAL,6,2018-05-09,2018-06-30,2018-05-13,2,274,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark,3
16962,CHOPS,7,2018-05-09,2018-06-07,2018-05-27,3,23,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,2
16963,FAMIA,1,2019-08-20,2019-08-21,2019-08-25,3,39,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France,3
16964,LINOD,4,2020-12-31,2021-01-20,2021-01-07,1,381,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany,0
16965,PRINI,6,2020-10-27,2020-11-17,2020-11-05,1,124,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France,3
16966,HUNGO,6,2019-12-03,2020-01-11,2019-12-03,1,188,The Cracker Box,55 Grizzly Peak Rd.,Butte,North America,59801,USA,2
16967,QUEEN,3,2018-04-16,2018-05-02,2018-04-20,1,276,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,0
16968,ERNSH,1,2018-04-26,2018-05-20,2018-04-26,3,485,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK,2
16969,WOLZA,1,2018-02-23,2018-02-25,2018-03-16,3,117,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany,0
16970,ANTON,5,2018-11-14,2018-12-27,2018-12-04,3,91,The Cracker Box,55 Grizzly Peak Rd.,Butte,North America,59801,USA,1
16971,CENTC,5,2018-09-21,2018-10-05,2018-09-26,2,446,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark,2
16972,ANTON,7,2018-10-31,2018-11-18,2018-11-03,1,66,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany,2
16973,RICAR,6,2019-08-28,2019-09-09,2019-09-09,2,193,La corne d'abondance,"67, avenue de l'Europe",Versailles,Western Europe,78000,France,1
16974,BERGS,7,2019-07-19,2019-07-27,2019-07-23,1,131,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,04179,Germany,3
16975,SAVEA,9,2018-07-31,2018-08-23,2018-08-06,2,69,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA,3
16976,BOLID,7,2018-10-04,2018-10-15,2018-10-04,1,62,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina,1
16977,CACTU,6,2019-11-18,2020-01-07,2019-12-01,1,181,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,1
16978,WANDK,9,2018-03-11,2018-03-30,2018-03-17,2,473,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,South America,05432-043,Brazil,0
16979,ISLAT,8,2021-09-07,2021-09-12,2021-09-08,3,209,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France,3
16980,LILAS,2,2020-08-22,2020-09-03,2020-09-11,1,376,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium,0
16981,MORGK,5,2020-07-12,2020-07-23,2020-08-01,3,316,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA,1
16982,WELLI,3,2018-08-20,2018-09-07,2018-09-06,1,456,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain,0
16983,DUMON,6,2018-07-05,2018-07-17,2018-07-06,1,100,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico,3
16984,GREAL,6,2020-02-03,2020-02-04,2020-02-10,2,283,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela,2
16985,DUMON,8,2020-11-29,2020-12-13,2020-12-02,1,136,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK,2
16986,BSBEV,3,2021-06-12,2021-06-24,2021-06-13,2,53,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,04179,Germany,0
16987,VICTE,6,2019-04-23,2019-04-29,2019-05-14,1,244,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,1
16988,BERGS,1,2019-11-28,2019-12-04,2019-11-28,2,455,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,2
16989,DRACD,3,2018-05-24,2018-07-02,2018-06-05,3,93,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico,3
16990,QUICK,1,2021-03-23,2021-04-01,2021-03-31,2,323,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA,3
16991,LAZYK,2,2018-08-18,2018-09-15,2018-08-27,3,264,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada,0
16992,MORGK,4,2021-04-06,2021-05-08,2021-04-09,3,127,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany,1
16993,OLDWO,1,2021-07-29,2021-09-10,2021-08-05,2,426,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland,0
16994,BONAP,6,2020-05-31,2020-06-04,2020-06-03,3,339,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland,0
16995,PERIC,4,2020-05-02,2020-05-16,2020-05-08,2,246,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina,3
16996,WELLI,6,2018-02-26,2018-03-07,2018-03-14,1,449,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France,2
16997,OTTIK,7,2019-01-27,2019-03-04,2019-02-19,1,293,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany,1
16998,FAMIA,9,2019-06-06,2019-07-23,2019-06-06,2,47,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,North America,97827,USA,3
16999,PRINI,8,2020-07-16,2020-07-24,2020-07-18,2,352,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany,3
17000,BOLID,2,2021-02-21,2021-03-08,2021-02-21,2,401,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil,1
17001,ERNSH,9,2018-09-13,2018-10-30,2018-10-04,3,342,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,South America,05432-043,Brazil,3
17002,MORGK,9,2020-04-04,2020-04-30,2020-04-10,3,236,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,3
17003,THECR,8,2021-07-19,2021-08-21,2021-07-28,1,432,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,North America,V3F 2K1,Canada,0
17004,PERIC,6,2020-12-06,2020-12-27,2020-12-20,1,429,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy,3
17005,LEHMS,6,2019-10-24,2019-10-27,2019-11-08,3,304,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela,0
17006,LAZYK,1,2019-11-23,2019-11-29,2019-11-23,2,248,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland,0
17007,RANCH,2,2018-12-23,2019-01-06,2018-12-26,1,182,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK,2
17008,FOLKO,7,2020-08-31,2020-10-04,2020-08-31,3,439,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway,2
17009,DUMON,1,2020-07-31,2020-09-02,2020-08-03,1,347,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela,3
17010,GOURL,3,2018-12-27,2019-01-03,2019-01-13,2,432,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France,1
17011,CONSH,9,2021-03-17,2021-04-30,2021-03-18,2,203,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland,2
17012,SANTG,3,2021-03-26,2021-04-11,2021-03-27,1,398,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland,1
17013,FOLIG,4,2018-06-23,2018-07-13,2018-06-25,3,73,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK,1
17014,KOENE,9,2019-07-28,2019-08-21,2019-08-01,3,223,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK,2
17015,MEREP,3,2021-02-26,2021-03-30,2021-02-27,2,76,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil,3
17016,CHOPS,6,2019-11-23,2019-12-05,2019-12-20,3,80,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,0
17017,SANTG,6,2018-12-30,2019-01-09,2019-01-03,3,167,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France,2
17018,TRAIH,3,2020-10-07,2020-10-11,2020-10-10,2,61,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,North America,99362,USA,3
17019,CACTU,9,2018-06-14,2018-07-02,2018-06-19,3,161,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,Western Europe,51100,France,1
17020,PARIS,2,2021-09-02,2021-09-20,2021-09-03,1,227,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France,3
17021,KOENE,7,2018-08-14,2018-09-23,2018-08-17,2,475,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil,1
17022,CACTU,5,2019-08-20,2019-09-01,2019-09-09,3,69,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA,3
17023,CHOPS,6,2018-09-09,2018-10-01,2018-09-15,1,57,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil,2
17024,LONEP,6,2020-06-09,2020-06-15,2020-06-12,1,476,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,04179,Germany,0
17025,SIMOB,1,2021-06-02,2021-06-12,2021-06-21,1,393,North/South,South House 300 Queensbridge,London,British Isles,SW7 1RZ,UK,1
17026,SUPRD,7,2020-11-13,2020-11-13,2020-11-13,2,453,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina,2
17027,HUNGC,5,2020-06-01,2020-06-12,2020-06-05,2,130,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany,3
17028,LEHMS,2,2020-03-27,2020-04-14,2020-03-29,3,401,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil,1
17029,TOMSP,1,2019-06-11,2019-07-19,2019-06-16,2,196,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA,1
17030,VINET,3,2019-05-15,2019-05-28,2019-05-18,1,513,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France,2
17031,FAMIA,2,2021-05-24,2021-05-24,2021-05-30,3,398,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,3
17032,QUEDE,7,2019-02-09,2019-03-12,2019-02-17,3,101,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,Western Europe,51100,France,0
17033,RICSU,5,2019-02-09,2019-03-01,2019-03-06,2,534,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark,2
17034,VINET,2,2020-04-26,2020-05-05,2020-05-06,2,224,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,04179,Germany,0
17035,ALFKI,9,2020-10-01,2020-10-03,2020-10-06,3,439,Alfred's Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany,3
17036,PRINI,2,2019-11-06,2019-11-15,2019-11-06,2,329,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland,2
17037,BLAUS,7,2018-04-07,2018-04-25,2018-04-16,2,150,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain,2
17038,QUEDE,9,2019-06-27,2019-07-25,2019-06-27,3,171,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,2
17039,MORGK,5,2021-01-03,2021-02-03,2021-01-04,1,379,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,1
17040,BLAUS,1,2020-04-16,2020-05-05,2020-04-27,2,485,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany,3
17041,GALED,4,2019-05-17,2019-05-26,2019-05-20,3,202,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium,0
17042,WARTH,9,2018-11-12,2018-11-20,2018-11-14,2,348,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland,1
17043,TOMSP,1,2021-03-10,2021-03-14,2021-03-21,2,179,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina,0
17044,RATTC,3,2018-06-26,2018-07-18,2018-07-02,3,46,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany,1
17045,BONAP,7,2020-06-17,2020-06-29,2020-07-05,2,264,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland,2
17046,BLAUS,5,2021-02-23,2021-03-03,2021-03-03,1,467,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden,2
17047,WELLI,1,2021-01-27,2021-02-11,2021-02-11,2,191,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France,2
17048,QUEEN,9,2019-04-10,2019-04-10,2019-04-16,1,55,Trail's Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA,1
17049,MEREP,5,2020-12-16,2020-12-22,2020-12-26,2,101,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark,1
17050,NORTS,6,2019-01-27,2019-02-22,2019-02-02,3,542,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK,2
17051,AROUT,4,2020-12-05,2021-01-21,2020-12-10,2,365,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil,0
17052,ALFKI,6,2019-11-10,2019-12-04,2019-12-02,3,503,Drachenblut Delikatessen,Walserweg 21,Aachen,Western Europe,52066,Germany,1
17053,DUMON,5,2018-03-24,2018-05-03,2018-03-30,2,16,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil,1
17054,SPLIR,2,2021-04-24,2021-04-24,2021-04-25,3,45,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil,3
17055,RANCH,2,2020-06-03,2020-06-04,2020-06-04,2,288,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA,2
17056,BERGS,4,2021-03-07,2021-04-10,2021-03-07,1,135,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany,1
17057,WHITC,3,2019-11-20,2020-01-07,2019-11-21,3,393,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico,0
17058,KOENE,2,2021-09-16,2021-11-08,2021-09-25,3,455,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland,1
17059,MORGK,3,2019-09-19,2019-09-26,2019-09-25,2,288,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,05023,Mexico,3
17060,LACOR,2,2021-07-14,2021-07-30,2021-07-17,1,67,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil,2
17061,OLDWO,4,2020-06-05,2020-06-09,2020-06-11,1,293,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK,0
17062,DUMON,1,2018-09-19,2018-10-07,2018-09-20,2,53,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil,3
17063,SAVEA,9,2019-08-24,2019-10-08,2019-09-01,3,22,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,Western Europe,51100,France,2
17064,LAMAI,1,2018-12-25,2018-12-25,2018-12-26,2,520,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina,2
17065,THEBI,6,2021-03-10,2021-03-28,2021-03-17,3,303,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark,3
17066,PERIC,1,2020-05-10,2020-05-28,2020-05-10,2,471,Folies gourmandes,"184, chaussée de Tournai",Lille,Western Europe,59000,France,0
17067,CACTU,9,2020-02-25,2020-03-12,2020-03-01,2,111,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden,3
17068,CONSH,7,2021-02-23,2021-03-06,2021-03-10,3,396,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil,1
17069,SPECD,1,2020-02-03,2020-03-29,2020-02-12,2,22,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France,3
17070,OCEAN,1,2018-08-03,2018-08-04,2018-08-14,1,330,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA,2
17071,SIMOB,8,2021-04-01,2021-04-10,2021-04-03,1,434,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway,1
17072,BSBEV,6,2020-12-29,2021-01-26,2021-01-07,1,346,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Central America,05033,Mexico,0
17073,WELLI,7,2019-03-14,2019-03-28,2019-03-26,2,233,Du monde entier,"67, rue des Cinquante Otages",Nantes,Western Europe,44000,France,1
17074,MAGAA,2,2020-03-29,2020-05-02,2020-04-13,1,231,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,0
17075,BOLID,2,2018-06-21,2018-07-20,2018-06-21,3,452,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil,2
17076,WARTH,2,2018-04-13,2018-04-25,2018-04-28,2,484,Du monde entier,"67, rue des Cinquante Otages",Nantes,Western Europe,44000,France,1
17077,OCEAN,8,2019-03-12,2019-03-27,2019-03-23,2,265,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA,2
17078,PERIC,8,2021-07-06,2021-07-19,2021-07-19,1,395,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK,1
17079,QUICK,5,2021-04-05,2021-04-20,2021-04-05,2,95,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal,0
17080,SUPRD,3,2018-12-16,2019-01-05,2019-01-03,2,338,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil,2
17081,BSBEV,9,2019-04-27,2019-04-29,2019-05-09,2,387,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela,3
17082,TRADH,4,2020-07-04,2020-08-06,2020-07-09,3,111,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina,3
17083,BONAP,2,2021-01-26,2021-02-11,2021-02-05,1,360,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,North America,99362,USA,2
17084,LEHMS,4,2019-07-22,2019-08-05,2019-07-27,3,405,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela,2
17085,WARTH,1,2018-11-28,2018-12-23,2018-11-28,2,29,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela,3
17086,RATTC,8,2020-06-09,2020-07-18,2020-06-29,2,293,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK,3
17087,WELLI,9,2019-10-26,2019-11-01,2019-11-01,2,162,Let's Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA,1
17088,QUICK,4,2018-07-03,2018-08-01,2018-07-08,1,357,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA,2
17089,PICCO,2,2021-09-07,2021-10-10,2021-09-17,3,169,Du monde entier,"67, rue des Cinquante Otages",Nantes,Western Europe,44000,France,1
17090,MAGAA,9,2019-03-06,2019-03-21,2019-03-08,3,454,Du monde entier,"67, rue des Cinquante Otages",Nantes,Western Europe,44000,France,2
17091,THECR,4,2020-03-23,2020-04-22,2020-03-23,1,333,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil,2
17092,DUMON,2,2019-09-21,2019-10-09,2019-09-21,2,257,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK,3
17093,COMMI,3,2021-07-29,2021-07-30,2021-08-01,1,199,Vins et alcools Chevalier,59 rue de l'Abbaye,Reims,Western Europe,51100,France,0
17094,WOLZA,8,2021-01-07,2021-02-02,2021-01-08,1,316,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK,2
17095,HUNGO,7,2018-04-30,2018-05-20,2018-05-08,2,143,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK,2
17096,WHITC,7,2020-03-10,2020-03-30,2020-03-20,2,456,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK,2
17097,SANTG,3,2018-12-06,2018-12-12,2018-12-07,1,298,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium,2
17098,GROSR,9,2019-01-29,2019-02-13,2019-02-19,3,343,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,2
17099,RICSU,1,2020-05-29,2020-06-22,2020-06-02,3,121,North/South,South House 300 Queensbridge,London,British Isles,SW7 1RZ,UK,3
17100,OLDWO,7,2021-01-18,2021-02-01,2021-01-21,3,264,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,South America,05432-043,Brazil,1
17101,CHOPS,8,2021-02-15,2021-02-28,2021-02-21,2,312,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Central America,05033,Mexico,0
17102,RICAR,9,2020-11-16,2020-12-10,2020-11-28,1,284,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,Central America,05021,Mexico,0
17103,BONAP,2,2018-07-07,2018-07-08,2018-07-08,2,32,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela,0
17104,WILMK,7,2019-08-27,2019-09-02,2019-09-01,1,448,B's Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK,0
17105,LINOD,6,2021-03-20,2021-04-16,2021-04-09,2,356,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA,1
17106,ALFKI,1,2019-11-27,2019-11-27,2019-11-28,1,287,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela,2
17107,COMMI,9,2018-03-02,2018-03-02,2018-03-04,1,124,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland,1
17108,SUPRD,8,2020-10-27,2020-11-24,2020-11-02,2,517,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France,2
